id_produit,reference_fournisseur,nom_produit,libelle_source,description,categorie,sous_categorie,regle_de_classification,marque,id_producteur,producteur,producteur_libelle_source,id_fournisseur,fournisseur,canal_de_commande,url_photo,origine_pays,origine_region,origine_departement,lieu_fabrication,appellation,niveau_preuve_origine,caractere_local,savoir_faire_francais,alerte_matiere_premiere,poids_net_g,volume_ml,mention_poids_volume_source,degre_alcool,alcool,type_alcool,dlc_ddm,mention_source,prix_achat_ht,prix_achat_texte_source,unite_de_prix,libelle_colonne_prix_source,tva_taux,prix_achat_ttc,prix_au_kg_ht,droits_accises,prix_hors_droits_ht,prix_vente_ht,prix_vente_ttc,marge_eur,taux_marge,prix_min_acceptable,prix_max_conseille,coefficient_applique,calcul_prix_vente,statut_prix_vente,conditionnement,quantite_par_conditionnement,multiple_commande_source,multiple_commande_valeur,minimum_commande,panachage,poids_brut_g,longueur_cm,largeur_cm,hauteur_cm,volume_dm3,fragile,contient_verre,liquide,sensible_chocs,protection_necessaire,protection_type,contraintes_transport,personnalisable,type_personnalisation,cout_personnalisation,delai_personnalisation,fournisseur_personnalisation,niveau_gamme,niveau_noblesse_propose,noblesse_justification,noblesse_statut,saisonnalite,produit_noel,produit_premium,produit_local_emblematique,tags_opportunite,stock_interne,stock_reserve,stock_disponible,stock_fournisseur,delai_fournisseur,quantite_minimum_commande,disponibilite,statut_ligne,doublon_potentiel,conflit_prix,anomalie_source,champs_a_confirmer,source,ligne_source
PROD-0293,À CONFIRMER,Caramels d'Isigny 1/2 sucrette 100 g OPERATION OVERLORD,Caramels d'Isigny 1/2 sucrette 100 g OPERATION OVERLORD,À CONFIRMER,CONFISERIE,CARAMEL,règle 28,BALADES NORMANDES,FOUR-0018,BALADES NORMANDES,BALADES NORMANDES D-DAY Boîte métal,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14610 Cairon),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,100.0,,100 g,,NON,,6 MOIS,,4.64,4.64,unité,PU HT,0.2,5.568,,,,11.1,13.32,6.46,0.582,7.1,13.9,2.4,4.64 € × 2.40 (catégorie CONFISERIE) × 1.00 (palier 3–8 €) = 11.14 € → arrondi 11.10 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",D-DAY Boîte métal,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,ESSENTIEL,2,palier de prix d'achat (4.64 € HT) → 2,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,28,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 302
PROD-0294,À CONFIRMER,Biscuits 120g JEEP,Biscuits 120g JEEP,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BALADES NORMANDES,FOUR-0018,BALADES NORMANDES,BALADES NORMANDES D-DAY Boîte métal,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14610 Cairon),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,120.0,,120g,,NON,,6 MOIS,,7.31,7.31,unité,PU HT,0.2,8.772,,,,17.5,21.0,10.19,0.5823,11.2,22.0,2.4,7.31 € × 2.40 (catégorie BISCUITERIE) × 1.00 (palier 3–8 €) = 17.54 € → arrondi 17.50 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",D-DAY Boîte métal,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SIGNATURE,3,palier de prix d'achat (7.31 € HT) → 3,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,28,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 303
PROD-0295,À CONFIRMER,Biscuits 120g Barge,Biscuits 120g Barge,À CONFIRMER,BISCUITERIE,BISCUIT,règle 14,BALADES NORMANDES,FOUR-0018,BALADES NORMANDES,BALADES NORMANDES D-DAY Boîte métal,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14610 Cairon),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,120.0,,120g,,NON,,6 MOIS,,7.31,7.31,unité,PU HT,0.2,8.772,,,,17.5,21.0,10.19,0.5823,11.2,22.0,2.4,7.31 € × 2.40 (catégorie BISCUITERIE) × 1.00 (palier 3–8 €) = 17.54 € → arrondi 17.50 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",D-DAY Boîte métal,,6/,6,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,NON_DEDUIT_DU_CONDITIONNEMENT,NON,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SIGNATURE,3,palier de prix d'achat (7.31 € HT) → 3,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,NON,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; FAIBLE_COUT_LOGISTIQUE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,28,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 304
PROD-0296,À CONFIRMER,Calvados Arrangé Pomme Vanille 70 cl,Calvados Arrangé Pomme Vanille 70 cl,À CONFIRMER,BOISSON_ALCOOLISEE,SPIRITUEUX_POMME,règle 36,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,"Transformé en Normandie, mais la matière première principale (café, thé, cacao, fruit exotique, épice…) n'est pas française — à ne pas présenter comme « produit 100 % local »",,700.0,70 cl,À CONFIRMER,OUI,SPIRITUEUX_POMME,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,31.0,37.2,10.1,0.3258,32.0,39.0,1.4875,20.90 € × 1.75 (sous-catégorie SPIRITUEUX_POMME) × 0.85 (palier 20–40 €) = 31.09 € → arrondi 31.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,"Boisson alcoolisée : vérifier les contraintes transporteur (déclaration, casse, interdiction sur certains services)",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PRESTIGE,5,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,25,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 305
PROD-0297,À CONFIRMER,Calvados Arrangé Kumquat Café 70 cl,Calvados Arrangé Kumquat Café 70 cl,À CONFIRMER,BOISSON_SANS_ALCOOL,CAFE,règle 30,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,"Transformé en Normandie, mais la matière première principale (café, thé, cacao, fruit exotique, épice…) n'est pas française — à ne pas présenter comme « produit 100 % local »",,700.0,70 cl,À CONFIRMER,INGREDIENT_ALCOOLISE,Alcool cité comme ingrédient dans le libellé,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,41.0,49.2,20.1,0.4902,32.0,51.0,1.955,20.90 € × 2.30 (catégorie BOISSON_SANS_ALCOOL) × 0.85 (palier 20–40 €) = 40.86 € → arrondi 41.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (20.90 € HT) → 4,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,26,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 306
PROD-0298,À CONFIRMER,Calvados Arrangé Banane Vanille 70 cl,Calvados Arrangé Banane Vanille 70 cl,À CONFIRMER,BOISSON_ALCOOLISEE,SPIRITUEUX_POMME,règle 36,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,"Transformé en Normandie, mais la matière première principale (café, thé, cacao, fruit exotique, épice…) n'est pas française — à ne pas présenter comme « produit 100 % local »",,700.0,70 cl,À CONFIRMER,OUI,SPIRITUEUX_POMME,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,31.0,37.2,10.1,0.3258,32.0,39.0,1.4875,20.90 € × 1.75 (sous-catégorie SPIRITUEUX_POMME) × 0.85 (palier 20–40 €) = 31.09 € → arrondi 31.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,"Boisson alcoolisée : vérifier les contraintes transporteur (déclaration, casse, interdiction sur certains services)",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PRESTIGE,5,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,25,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 307
PROD-0299,À CONFIRMER,Calvados Arrangé Pomme Caramel 70 cl,Calvados Arrangé Pomme Caramel 70 cl,À CONFIRMER,CONFISERIE,CARAMEL,règle 28,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,,700.0,70 cl,À CONFIRMER,INGREDIENT_ALCOOLISE,Alcool cité comme ingrédient dans le libellé,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,42.5,51.0,21.6,0.5082,32.0,53.0,2.04,20.90 € × 2.40 (catégorie CONFISERIE) × 0.85 (palier 20–40 €) = 42.64 € → arrondi 42.50 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (20.90 € HT) → 4,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,LIBELLÉ IDENTIQUE – MÊME PRODUCTEUR,,,26,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 308
PROD-0300,À CONFIRMER,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,Calvados Arrangé Fraise Poivre de Sichuan 70 cl,À CONFIRMER,BOISSON_ALCOOLISEE,SPIRITUEUX_POMME,règle 36,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,,700.0,70 cl,À CONFIRMER,OUI,SPIRITUEUX_POMME,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,31.0,37.2,10.1,0.3258,32.0,39.0,1.4875,20.90 € × 1.75 (sous-catégorie SPIRITUEUX_POMME) × 0.85 (palier 20–40 €) = 31.09 € → arrondi 31.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,"Boisson alcoolisée : vérifier les contraintes transporteur (déclaration, casse, interdiction sur certains services)",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PRESTIGE,5,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,25,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 309
PROD-0301,À CONFIRMER,Calvados Arrangé Epices de Noël Clémentine 70 cl,Calvados Arrangé Epices de Noël Clémentine 70 cl,À CONFIRMER,BOISSON_ALCOOLISEE,SPIRITUEUX_POMME,règle 36,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,,700.0,70 cl,À CONFIRMER,OUI,SPIRITUEUX_POMME,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,31.0,37.2,10.1,0.3258,32.0,39.0,1.4875,20.90 € × 1.75 (sous-catégorie SPIRITUEUX_POMME) × 0.85 (palier 20–40 €) = 31.09 € → arrondi 31.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,"Boisson alcoolisée : vérifier les contraintes transporteur (déclaration, casse, interdiction sur certains services)",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PRESTIGE,5,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,OUI,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_DE_NOEL ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,24,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 310
PROD-0302,À CONFIRMER,Calvados Arrangé Pomme Menthe 70 cl,Calvados Arrangé Pomme Menthe 70 cl,À CONFIRMER,BOISSON_ALCOOLISEE,SPIRITUEUX_POMME,règle 36,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,,700.0,70 cl,À CONFIRMER,OUI,SPIRITUEUX_POMME,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,31.0,37.2,10.1,0.3258,32.0,39.0,1.4875,20.90 € × 1.75 (sous-catégorie SPIRITUEUX_POMME) × 0.85 (palier 20–40 €) = 31.09 € → arrondi 31.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,"Boisson alcoolisée : vérifier les contraintes transporteur (déclaration, casse, interdiction sur certains services)",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PRESTIGE,5,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,25,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 311
PROD-0303,À CONFIRMER,Calvados Arrangé Ananas Caramel fleur de sel 70 cl,Calvados Arrangé Ananas Caramel fleur de sel 70 cl,À CONFIRMER,CONFISERIE,CARAMEL,règle 28,POM’ POM’,FOUR-0019,POM’ POM’,POM’ POM’,FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,"Transformé en Normandie, mais la matière première principale (café, thé, cacao, fruit exotique, épice…) n'est pas française — à ne pas présenter comme « produit 100 % local »",,700.0,70 cl,À CONFIRMER,INGREDIENT_ALCOOLISE,Alcool cité comme ingrédient dans le libellé,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,42.5,51.0,21.6,0.5082,32.0,53.0,2.04,20.90 € × 2.40 (catégorie CONFISERIE) × 0.85 (palier 20–40 €) = 42.64 € → arrondi 42.50 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT,PROBABLE_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT_DU_CONDITIONNEMENT,OUI_DEDUIT,OUI,PROTECTION_BOUTEILLE_OU_CONTENANT_VERRE,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PREMIUM,4,palier de prix d'achat (20.90 € HT) → 4,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PRODUIT_FRAGILE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,26,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 312
PROD-0304,À CONFIRMER,Calvados Arrangé Framboise Basilic,Calvados Arrangé Framboise Basilic,À CONFIRMER,BOISSON_ALCOOLISEE,SPIRITUEUX_POMME,règle 36,POM' POM',FOUR-0019,POM' POM',POM' POM',FOUR-0001,NORMAND DIRECT TERROIR,Commande directe auprès de Normand Direct Terroir,À CONFIRMER,France,Normandie,Calvados (14),À CONFIRMER (siège du producteur : 14320 Saint André sur Orne),,ADRESSE_DU_PRODUCTEUR,NORMANDIE_CONFIRMEE,OUI,,,,,À CONFIRMER,OUI,SPIRITUEUX_POMME,À CONFIRMER,,20.9,20.9,unité,PU HT,0.2,25.08,,,,31.0,37.2,10.1,0.3258,32.0,39.0,1.4875,20.90 € × 1.75 (sous-catégorie SPIRITUEUX_POMME) × 0.85 (palier 20–40 €) = 31.09 € → arrondi 31.00 €,"PRIX_PROPOSÉ – À VALIDER (coefficient de marché, non issu des documents)",À CONFIRMER,,6/,6,À CONFIRMER,Livraisons par 6 mais panachable par 2x3 pour les bouteilles de 70CL,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,OUI_DEDUIT_DU_CONDITIONNEMENT,À CONFIRMER,À CONFIRMER,À CONFIRMER,"Boisson alcoolisée : vérifier les contraintes transporteur (déclaration, casse, interdiction sur certains services)",À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,PRESTIGE,5,palier de prix d'achat (20.90 € HT) → 4 ; spiritueux/vin de garde → +1,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,À CONFIRMER,À CONFIRMER,OUI,OUI,PRODUIT_LOCAL_EMBLEMATIQUE ; PREMIUM,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,À CONFIRMER,SUR_COMMANDE (document = tarif et bon de commande 2026),PRODUIT,,,,30,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 313
