id_tarif,id_produit,nom_produit,id_fournisseur,fournisseur,prix_achat_ht,unite_de_prix,prix_au_kg_ht,prix_hors_droits_ht,droits_accises,tva_taux,prix_achat_ttc,texte_exact_du_document,libelle_colonne_prix_source,validite,type_de_document,source,ligne_source
TAR-0358,PROD-0358,Calvados 5 ans 70cl,FOUR-0001,NORMAND DIRECT TERROIR,27.0,unité,,,,0.2,32.4,27,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 367
TAR-0359,PROD-0359,Calvados 7 ans 70cl,FOUR-0001,NORMAND DIRECT TERROIR,28.5,unité,,,,0.2,34.2,28.5,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 368
TAR-0360,PROD-0360,Fine de Claids 70 cl 40°,FOUR-0001,NORMAND DIRECT TERROIR,30.2,unité,,,,0.2,36.24,30.2,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 369
TAR-0361,PROD-0361,Pommeau de Normandie 35 cl 17°,FOUR-0001,NORMAND DIRECT TERROIR,7.25,unité,,,,0.2,8.7,7.25,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 370
TAR-0362,PROD-0362,Pommeau de Normandie 70 cl 17°,FOUR-0001,NORMAND DIRECT TERROIR,11.35,unité,,,,0.2,13.62,11.35,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 371
TAR-0363,PROD-0363,Apéro Claids 70 cl 12°,FOUR-0001,NORMAND DIRECT TERROIR,10.35,unité,,,,0.2,12.42,10.35,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 372
TAR-0364,PROD-0364,"Liqueur 44 ""le chiffre Claids"" 35 cl 32°",FOUR-0001,NORMAND DIRECT TERROIR,16.2,unité,,,,0.2,19.44,16.2,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 373
TAR-0365,PROD-0365,"Liqueur 44 ""le chiffre Claids"" 70 cl 32°",FOUR-0001,NORMAND DIRECT TERROIR,25.5,unité,,,,0.2,30.6,25.5,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 374
TAR-0366,PROD-0366,"""Keys' Claids"" 70 cl 41°",FOUR-0001,NORMAND DIRECT TERROIR,38.33,unité,,,,0.2,45.996,38.33,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 375
TAR-0367,PROD-0367,Jus de pomme 100 cl,FOUR-0001,NORMAND DIRECT TERROIR,3.3,unité,,,,0.055,3.4815,3.3,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 376
TAR-0368,PROD-0368,Jus de pomme 25 cl,FOUR-0001,NORMAND DIRECT TERROIR,1.9,unité,,,,0.055,2.0045,1.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 377
TAR-0369,PROD-0369,Aigrette de Claids (vinaigre de cidre) 50 cl,FOUR-0001,NORMAND DIRECT TERROIR,3.15,unité,,,,0.055,3.3232,3.15,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 378
TAR-0370,PROD-0370,Crème de Calvados 70 cl,FOUR-0001,NORMAND DIRECT TERROIR,13.5,unité,,,,0.2,16.2,13.5,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 379
TAR-0371,PROD-0371,Crème de Calvados 35 cl,FOUR-0001,NORMAND DIRECT TERROIR,9.1,unité,,,,0.2,10.92,9.1,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 380
TAR-0372,PROD-0372,Liqueur 44 35 cl 40°,FOUR-0001,NORMAND DIRECT TERROIR,15.4,unité,,,,0.2,18.48,15.4,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 381
TAR-0373,PROD-0373,Bière blonde 33 cl / 24 Au prés de ma blonde,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 382
TAR-0374,PROD-0374,Bière blonde 75 cl / 9 Au prés de ma blonde,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 383
TAR-0375,PROD-0375,Bière ambrée 33 cl / 24 Ambrée du hameau,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 384
TAR-0376,PROD-0376,Bière ambrée 75 cl / 9 Ambrée du hameau,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 385
TAR-0377,PROD-0377,Bière blanche 33 cl / 24 La Caennette,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 386
TAR-0378,PROD-0378,Bière blanche 75 cl / 9 La Caennette,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 387
TAR-0379,PROD-0379,Bière brune 33 cl / 24 Quai des brune,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 388
TAR-0380,PROD-0380,Bière brune 75 cl / 9 Quai des brunes,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 389
TAR-0381,PROD-0381,Bière triple 33 cl / 24 Triple à la mode de Caen,FOUR-0001,NORMAND DIRECT TERROIR,2.01,unité,,,,0.2,2.412,2.01,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 390
TAR-0382,PROD-0382,Bière triple 75 cl / 9 Triple à la mode de Caen,FOUR-0001,NORMAND DIRECT TERROIR,3.8,unité,,,,0.2,4.56,3.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 391
TAR-0383,PROD-0383,Bière rousse Conté fleurette 33 cl / 24,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 392
TAR-0384,PROD-0384,Bière rousse Conté fleurette 75 cl / 9,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 393
TAR-0385,PROD-0385,Bière blonde Pale Ale  33 cl / 24 la Suisse Normande,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 394
TAR-0386,PROD-0386,Bière blonde Pale Ale  75 cl / 9 la Suisse Normande,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 395
TAR-0387,PROD-0387,Bière de Noel 33 cl / 24 ça sent le sapin,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 396
TAR-0388,PROD-0388,Bière de Noel 75 cl / 9 ça sent le sapin,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 397
TAR-0389,PROD-0389,Bière édition limité du moment 33 cl / 24,FOUR-0001,NORMAND DIRECT TERROIR,1.96,unité,,,,0.2,2.352,1.96,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 398
TAR-0390,PROD-0390,Bière édition limité du moment 75 cl / 9,FOUR-0001,NORMAND DIRECT TERROIR,3.64,unité,,,,0.2,4.368,3.64,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 399
TAR-0391,PROD-0391,Pack 6 bouteilles 33 cl,FOUR-0001,NORMAND DIRECT TERROIR,0.85,unité,,,,0.2,1.02,0.85,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 400
TAR-0392,PROD-0392,Pack 6 bouteilles 33 cl + 2 verres,FOUR-0001,NORMAND DIRECT TERROIR,1.16,unité,,,,0.2,1.392,1.16,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 401
TAR-0393,PROD-0393,Pack 3 bouteilles 75 cl,FOUR-0001,NORMAND DIRECT TERROIR,1.06,unité,,,,0.2,1.272,1.06,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 402
TAR-0394,PROD-0394,Pack 1 bouteilles 75 cl + 2 verres,FOUR-0001,NORMAND DIRECT TERROIR,1.12,unité,,,,0.2,1.344,1.12,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 403
TAR-0395,PROD-0395,Demi mètre craft logoté composé de 9 bières 33 cl,FOUR-0001,NORMAND DIRECT TERROIR,21.35,unité,,,,0.2,25.62,21.35,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 404
TAR-0396,PROD-0396,Pinte 50 cl Brasserie Lalie,FOUR-0001,NORMAND DIRECT TERROIR,2.38,unité,,,,0.2,2.856,2.38,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 405
TAR-0397,PROD-0397,Verre à bière Brasserie Lalie 25 cl,FOUR-0001,NORMAND DIRECT TERROIR,2.1,unité,,,,0.2,2.52,2.1,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 406
TAR-0398,PROD-0398,CONNIVENCE BLANC 75 cl  14° en coffret de 6,FOUR-0001,NORMAND DIRECT TERROIR,15.9,unité,,,,0.2,19.08,15.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 407
TAR-0399,PROD-0399,PINOT NOIR 50 CL rouge 12 ° en coffret de 6,FOUR-0001,NORMAND DIRECT TERROIR,8.8,unité,,,,0.2,10.56,8.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 408
TAR-0400,PROD-0400,PINOT NOIR magnum 150 CL rouge 12 ° en coffret de 3,FOUR-0001,NORMAND DIRECT TERROIR,28.75,unité,,,,0.2,34.5,28.75,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 409
TAR-0401,PROD-0401,AUXERROIS 50 CL blanc 12 °  en coffret de 6,FOUR-0001,NORMAND DIRECT TERROIR,6.75,unité,,,,0.2,8.1,6.75,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 410
TAR-0402,PROD-0402,PINOT Gris 50 CL en coffret de 6,FOUR-0001,NORMAND DIRECT TERROIR,8.8,unité,,,,0.2,10.56,8.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 411
TAR-0403,PROD-0403,AUXERROIS magnum 150 CL blanc 12 °  en coffret de 3,FOUR-0001,NORMAND DIRECT TERROIR,28.75,unité,,,,0.2,34.5,28.75,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 412
TAR-0404,PROD-0404,Gin 40° 70 cl   Echantillon gratuit pour 6 sur demande,FOUR-0001,NORMAND DIRECT TERROIR,23.25,unité,,,,0.2,27.9,23.25,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 413
TAR-0405,PROD-0405,Gin 40 ° 20 cl,FOUR-0001,NORMAND DIRECT TERROIR,9.4,unité,,,,0.2,11.28,9.4,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 414
TAR-0406,PROD-0406,Gin 40° 70 cl   Concombre-basilic-pomme Echantillon gratuit sur demande,FOUR-0001,NORMAND DIRECT TERROIR,23.25,unité,,,,0.2,27.9,23.25,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 415
TAR-0407,PROD-0407,Gin fusion  21 ° Rhubarbe Menthe 50 cl,FOUR-0001,NORMAND DIRECT TERROIR,13.8,unité,,,,0.2,16.56,13.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 416
TAR-0408,PROD-0408,Gin fusion 21° Framboise Hibiscus 50 cl,FOUR-0001,NORMAND DIRECT TERROIR,13.8,unité,,,,0.2,16.56,13.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 417
TAR-0409,PROD-0409,Vodka 40° 70 cl  Echantillon gratuit pour 6 sur demande,FOUR-0001,NORMAND DIRECT TERROIR,20.7,unité,,,,0.2,24.84,20.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 418
TAR-0410,PROD-0410,Vodka Normande 40° 20 cl,FOUR-0001,NORMAND DIRECT TERROIR,9.4,unité,,,,0.2,11.28,9.4,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 419
TAR-0411,PROD-0411,Liqueur de café Cold brew 25° 70 cl Echantillon gratuit pour 6 sur demande,FOUR-0001,NORMAND DIRECT TERROIR,19.5,unité,,,,0.2,23.4,19.5,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 420
TAR-0412,PROD-0412,Liqueur de café Cold brew 25° 20 cl,FOUR-0001,NORMAND DIRECT TERROIR,8.5,unité,,,,0.2,10.2,8.5,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 421
TAR-0413,PROD-0413,Limoncello 50 cl Liqueur de citron Echantillon gratuit pour 6 sur demande,FOUR-0001,NORMAND DIRECT TERROIR,14.6,unité,,,,0.2,17.52,14.6,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 422
TAR-0414,PROD-0414,"Rhum botanique ""Jardin à l'Anglaise"" 70 cl 40° Nouveau design",FOUR-0001,NORMAND DIRECT TERROIR,24.85,unité,,,,0.2,29.82,24.85,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 423
TAR-0415,PROD-0415,"Rhum botanique ""Le chaleureux"" 70 cl 40° Nouveau design",FOUR-0001,NORMAND DIRECT TERROIR,24.85,unité,,,,0.2,29.82,24.85,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 424
TAR-0416,PROD-0416,"Les singuliers ""Cask finish"" 50 cl",FOUR-0001,NORMAND DIRECT TERROIR,19.0,unité,,,,0.2,22.8,19,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 425
TAR-0417,PROD-0417,"Coffret 3 X 20 cl Gin, Vodka et Cold brew,",FOUR-0001,NORMAND DIRECT TERROIR,33.35,unité,,,,0.2,40.02,33.35,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 426
TAR-0418,PROD-0418,PASTIS du verger Echantillon gratuit pour 6 sur demande,FOUR-0001,NORMAND DIRECT TERROIR,19.3,unité,,,,0.2,23.16,19.3,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 427
TAR-0419,PROD-0419,Savon Bebe hypoallergenique beurre karité,FOUR-0001,NORMAND DIRECT TERROIR,3.5,unité,,,,0.2,4.2,3.5,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 428
TAR-0420,PROD-0420,"Lait démaquillant parfum ""fleur de pommier""",FOUR-0001,NORMAND DIRECT TERROIR,8.5,unité,,,,0.2,10.2,8.5,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 429
TAR-0421,PROD-0421,Savon 100 grs lait,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 430
TAR-0422,PROD-0422,Savon 100 grs amande douce,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 431
TAR-0423,PROD-0423,Savon 100 grs chèvrefeuille,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 432
TAR-0424,PROD-0424,Savon 100 grs miel,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 433
TAR-0425,PROD-0425,Savon 100 grs thé,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 434
TAR-0426,PROD-0426,Savon 100 grs marine,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 435
TAR-0427,PROD-0427,Savon 100 grs rose,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 436
TAR-0428,PROD-0428,Savon 100 grs fleur de pommier,FOUR-0001,NORMAND DIRECT TERROIR,2.9,unité,,,,0.2,3.48,2.9,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 437
TAR-0429,PROD-0429,Bain douche 250 ml lait,FOUR-0001,NORMAND DIRECT TERROIR,7.7,unité,,,,0.2,9.24,7.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 438
TAR-0430,PROD-0430,Bain douche 250 ml amande douce,FOUR-0001,NORMAND DIRECT TERROIR,7.7,unité,,,,0.2,9.24,7.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 439
TAR-0431,PROD-0431,Bain douche 250 ml thé blanc,FOUR-0001,NORMAND DIRECT TERROIR,7.7,unité,,,,0.2,9.24,7.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 440
TAR-0432,PROD-0432,Bain douche 250 ml marine,FOUR-0001,NORMAND DIRECT TERROIR,7.7,unité,,,,0.2,9.24,7.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 441
TAR-0433,PROD-0433,Bain douche 250 ml chèvrefeuille,FOUR-0001,NORMAND DIRECT TERROIR,7.7,unité,,,,0.2,9.24,7.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 442
TAR-0434,PROD-0434,Bain douche 250 ml avoine,FOUR-0001,NORMAND DIRECT TERROIR,7.7,unité,,,,0.2,9.24,7.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 443
TAR-0435,PROD-0435,Bain douche 250 ml fleur de pommier,FOUR-0001,NORMAND DIRECT TERROIR,7.7,unité,,,,0.2,9.24,7.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 444
TAR-0436,PROD-0436,Shampoing 200 ml,FOUR-0001,NORMAND DIRECT TERROIR,7.8,unité,,,,0.2,9.36,7.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 445
TAR-0437,PROD-0437,Crème hydratante 50 ml,FOUR-0001,NORMAND DIRECT TERROIR,11.3,unité,,,,0.2,13.56,11.3,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 446
TAR-0438,PROD-0438,Crème antiride 50 ml,FOUR-0001,NORMAND DIRECT TERROIR,12.8,unité,,,,0.2,15.36,12.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 447
TAR-0439,PROD-0439,Lait corporel 200 ml,FOUR-0001,NORMAND DIRECT TERROIR,13.7,unité,,,,0.2,16.44,13.7,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 448
TAR-0440,PROD-0440,Crème pieds 50 ml,FOUR-0001,NORMAND DIRECT TERROIR,8.45,unité,,,,0.2,10.14,8.45,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 449
TAR-0441,PROD-0441,Crème main 50 ml,FOUR-0001,NORMAND DIRECT TERROIR,8.45,unité,,,,0.2,10.14,8.45,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 450
TAR-0442,PROD-0442,Miel de Fleurs de Normandie 250gr,FOUR-0001,NORMAND DIRECT TERROIR,4.25,unité,,,,0.055,4.4837,4.25,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 451
TAR-0443,PROD-0443,Miel de Fleurs de Normandie 500gr,FOUR-0001,NORMAND DIRECT TERROIR,6.3,unité,,,,0.055,6.6465,6.3,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 452
TAR-0444,PROD-0444,Miel d'Acacia 250gr,FOUR-0001,NORMAND DIRECT TERROIR,5.8,unité,,,,0.055,6.119,5.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 453
TAR-0445,PROD-0445,Miel d'Acacia 500gr,FOUR-0001,NORMAND DIRECT TERROIR,9.4,unité,,,,0.055,9.917,9.4,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 454
TAR-0446,PROD-0446,Miel de Tilleul 250gr,FOUR-0001,NORMAND DIRECT TERROIR,5.8,unité,,,,0.055,6.119,5.8,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 455
TAR-0447,PROD-0447,Miel de Tilleul 500gr,FOUR-0001,NORMAND DIRECT TERROIR,9.4,unité,,,,0.055,9.917,9.4,PU HT,Tarif 2026,TARIF FOURNISSEUR,Tarif et bon de commande 2026 – onglet « TARIF NORMAND DIRECT 2026 »,ligne 456
